Date,Ticker,Open,High,Low,Close,Volume,Daily Return,MA50,MA200,Volatility
2018-10-19,AMZN,88.20149993896484,90.45500183105469,87.6500015258789,89.25800323486328,118144000,-0.01994518533771028,96.11921997070313,82.94340257644653,0.02257770881453854
2018-10-19,GOOGL,54.88048553466797,55.66358619144851,54.47577940620576,54.807491207818124,41286000,-0.02326535034730981,59.2350800849508,56.49569364511979,0.017138353174534965
2018-10-19,MSFT,101.41952514648438,103.47292693458171,100.99950628913572,101.67153076408117,32785500,-0.010626578166065714,103.37914161534376,92.94574086107005,0.015361493261793027
2018-10-22,AAPL,52.31853103637695,52.96110331958656,51.9130733273846,52.11461546933148,115168400,0.007933618174874368,52.32009229701362,44.961868886433294,0.016557455191985638
2018-10-22,AMZN,89.46499633789062,90.4749984741211,87.80000305175781,89.19999694824219,90000000,-0.0006498721069130298,96.01470993041993,83.08502506256103,0.022290722377894888
2018-10-22,GOOGL,55.187862396240234,55.70032670121513,54.62325604352703,55.24447116448159,27116000,0.007972996884796801,59.08941476366396,56.49794310614325,0.017083910142861796
2018-10-22,MSFT,102.32487487792969,103.17424104774318,101.0274971784904,102.03553380167074,26545600,0.0035801864578413056,103.38510454626677,93.05204840762832,0.015341575875099557
2018-10-23,AAPL,52.81171798706055,52.93501668735266,50.90771745231698,51.17565396890587,155071200,-0.018017239347725256,52.351011586426175,45.013392488614244,0.016709245810253435
2018-10-23,AMZN,88.43499755859375,88.81700134277344,85.69999694824219,87.11199951171875,134478000,-0.023408043811200874,95.85844985961914,83.21158506393432,0.02234264708095077
2018-10-23,GOOGL,55.36365509033203,55.51709965063872,53.58095223706079,54.19074490529257,37686000,-0.01907387720395981,58.930600102825174,56.49304937279441,0.01729280896833452
2018-10-23,MSFT,100.8968276977539,101.70885839578831,98.10606633294566,100.58881531701516,43770400,-0.014178575156646889,103.3654808509452,93.14863469176426,0.015566050440504456
2018-10-24,AAPL,51.00019836425781,53.16739251488205,50.86978660537466,52.78090408877094,163702000,0.03136745689347542,52.41000501288485,45.072707920501045,0.016681672384353044
2018-10-24,AMZN,83.20999908447266,88.885498046875,82.8280029296875,88.68499755859375,138568000,0.01805719138226647,95.71275985717773,83.34078504562378,0.021601187587884967
2018-10-24,GOOGL,52.49394226074219,55.448566170049546,52.39164716089309,55.36811973657687,49286000,0.02172649284194117,58.79404179998506,56.49219525546194,0.017721232728591954
2018-10-24,MSFT,95.50198364257812,101.26084863439614,94.82062350906725,101.18618478606507,63897800,0.005938726558884833,103.37044922928982,93.24613449999035,0.014976271498208096
2018-10-25,AAPL,52.11698532104492,52.49162104030336,51.393796230641804,51.62142432490957,119423200,-0.021967788992611204,52.45026679707623,45.12785517198699,0.017118214454128783
2018-10-25,AMZN,89.1084976196289,89.7405014038086,84.60050201416016,85.16699981689453,205714000,-0.039668465225754734,95.50654983520508,83.45533254623413,0.022531635354675037
2018-10-25,GOOGL,54.80152893066406,55.508153530326545,53.40913200486425,53.64500440628176,72956000,-0.031121073615884454,58.63118488131744,56.48556598139413,0.01851291060397405
2018-10-25,MSFT,101.08351135253906,101.98887012849471,99.07677360992521,99.45012132592565,61646800,-0.01715711946062526,103.3342346869982,93.33859368878808,0.015205024745137323
2018-10-26,AAPL,51.287105560302734,52.20946712531239,50.42639154743853,51.192258997740794,189033600,-0.008313705651893155,52.46994718755111,45.17918051661327,0.01704913290498635
2018-10-26,AMZN,82.1405029296875,84.9229965209961,80.1500015258789,82.47949981689453,299276000,-0.031555649556495036,95.25219985961914,83.55279504776001,0.023040021405150587
2018-10-26,GOOGL,53.816322326660156,55.467432891843664,51.75454245775029,52.05745354855665,106438000,-0.02959363831349049,58.43885134597275,56.46968054147267,0.019044645353910778
2018-10-26,MSFT,99.83279418945312,101.5035196431589,97.7793925025493,98.64742288640727,55523100,-0.008071367121692208,103.285513285744,93.42579529446473,0.015056913039453956
2018-10-29,AAPL,50.32442855834961,52.09090438514096,48.86619406740807,51.97234891195998,183742000,0.015238435058191335,52.49721481795662,45.23254262940428,0.01707877650167546
2018-10-29,AMZN,76.94400024414062,83.28700256347656,74.75,83.0,277322000,0.006310661246261118,95.02639984130859,83.649447555542,0.023008361348481474
2018-10-29,GOOGL,51.38211441040039,55.061737669802305,50.01504399704819,54.451444940467006,81290000,0.0459874855322564,58.31421109816508,56.4663137576148,0.021086539985565148
2018-10-29,MSFT,96.93004608154297,101.45686921586511,94.85797267003052,100.90618675982319,55162000,0.022897342954583788,103.29951372068923,93.52180284371147,0.015719439423064176
2018-10-30,AAPL,50.57575225830078,51.02151825976546,49.620195685647964,50.06596168711264,146640000,-0.03668079786189227,52.46425594330117,45.274356801974655,0.018002911833182207
2018-10-30,AMZN,76.52100372314453,77.04949951171875,73.81800079345703,74.30799865722656,249202000,-0.1047229077442583,94.62198974609375,83.69023754119873,0.029265487459404833
2018-10-30,GOOGL,52.116050720214844,52.1850746277313,50.35122620654891,50.65115571345679,59768000,-0.06979225677418033,58.114935566061085,56.436444780473266,0.024386468620300198
2018-10-30,MSFT,96.81803131103516,97.42471334501968,93.4392447698007,96.75269599409765,65350900,-0.04116190393371688,103.22764421943045,93.59045467838547,0.01719367522496123
2018-10-31,AAPL,51.89409255981445,52.271098028598864,51.36296283271689,51.42461398325226,153435600,0.027137245552787403,52.464635178499705,45.32501546062702,0.01870602385941077
2018-10-31,AMZN,79.90049743652344,81.19550323486328,78.25450134277344,78.49949645996094,187804000,0.05640708777623282,94.31197967529297,83.75467502593995,0.031374754738640154
2018-10-31,GOOGL,54.15548324584961,55.020519198863425,53.044148755900416,53.044148755900416,70916000,0.04724458916557106,57.96117603045816,56.41952151165436,0.026083769387757288
2018-10-31,MSFT,99.69276428222656,100.93414207521384,98.36738701442727,98.41405813666513,51062400,0.01717122324600484,103.20001577330999,93.67211268016825,0.01747257021707713
2018-11-01,AAPL,52.6907958984375,52.72399128690546,51.408024783307795,51.93915461682114,233292800,0.010005726707768003,52.48810921618883,45.37447264912793,0.018739983114784357
2018-11-01,AMZN,83.27649688720703,83.52249908447266,79.9219970703125,81.17649841308594,162710000,0.03410215445764564,94.05886962890625,83.83707000732421,0.03223162208913865
2018-11-01,GOOGL,53.927059173583984,54.61829082153748,53.52185297739613,54.19620277026839,40132000,0.02171877655478127,57.839197370638324,56.40761612455572,0.02636597280233061
2018-11-01,MSFT,98.86209106445312,100.16880443996746,98.49807901912618,99.91679883974687,33384200,0.015269573590745766,103.22241623778136,93.75796705282774,0.017733494384981455
2018-11-02,AAPL,49.195777893066406,50.658751990668875,48.70969973184057,49.68659928624311,365314800,-0.04336911809974886,52.46392408546435,45.413557856735366,0.020332108938485378
2018-11-02,AMZN,83.27649688720703,84.87200164794922,82.59149932861328,83.92949676513672,139110000,0.03391373619051041,93.83028961181641,83.92871749877929,0.03294106609142551
2018-11-02,GOOGL,53.207523345947266,54.523944344918306,53.01733348728428,54.077026023028715,43438000,-0.0021989870350299645,57.709213925619245,56.39544256361774,0.026226552541731313
2018-11-02,MSFT,99.08612060546875,100.1688212727114,97.98474863372994,99.3847973882615,37680200,-0.005324444514466786,103.2099094176729,93.83959503657759,0.01745936383813804
2018-11-05,AAPL,47.7991943359375,48.46310570278856,46.98827534156456,48.4417665861533,264654800,-0.025053690893964475,52.405594704150815,45.44795433004552,0.020570196554326358
2018-11-05,AMZN,81.38999938964844,82.90450286865234,79.81800079345703,82.87850189208984,112494000,-0.01252235404184443,93.57734970092774,84.0188175201416,0.03273367902055479
2018-11-05,GOOGL,52.4249153137207,53.29988104253075,51.345859487915234,53.25916152587014,45358000,-0.015124065750403592,57.55679506251212,56.377742091490674,0.02584171081864957
2018-11-05,MSFT,100.34616088867188,100.56083103861846,98.84344135498159,99.28212442793685,27922100,-0.0010330851701950694,103.1856419700679,93.92135474786201,0.01741838285310944
2018-11-06,AAPL,48.31610107421875,48.541355761410564,47.82290984588946,47.87744435335091,127531600,-0.011649497377407725,52.333370849916804,45.479529261869374,0.020437942272230634
2018-11-06,AMZN,82.1405029296875,83.25,80.72750091552734,80.9175033569336,85148000,-0.02366112430108258,93.28069976806641,84.088882522583,0.03258185546851816
2018-11-06,GOOGL,53.112178802490234,53.621168994273006,52.319644677121005,52.38966118438446,28660000,-0.016325836092318746,57.36897045334143,56.34904006218459,0.02556588779474966
2018-11-06,MSFT,100.54214477539062,101.58750970246003,99.19809601657056,100.22479676466278,24340200,0.009494884826020789,103.15036034864643,93.99907403808182,0.017239850218865982
2018-11-07,AAPL,49.781436920166016,49.80751926608168,48.401453247422836,48.83773647180707,133697600,0.020057296946948355,52.27153233472326,45.515964171204466,0.020804274876212853
2018-11-07,AMZN,87.77449798583984,87.96150207519531,83.2040023803711,83.6500015258789,163844000,0.03376893818500615,93.0159698486328,84.16342754364014,0.033200982377000504
2018-11-07,GOOGL,55.032432556152344,55.116353103820906,53.65940283457077,53.80341005489625,43388000,0.026985264621890215,57.197741398801945,56.323841340238104,0.026091037432841382
2018-11-07,MSFT,104.4996337890625,104.76097507288863,102.11021962720545,102.14755511361145,37901700,0.019184457449821224,103.14102677684399,94.08341243911029,0.017669830182229007
2018-11-08,AAPL,49.60775375366211,49.995590684733756,49.193739835677285,49.962279470457965,101450400,0.023026108085497876,52.22677859552586,45.56123339477239,0.02113943033318359
2018-11-08,AMZN,87.74549865722656,89.19999694824219,86.25550079345703,87.75,130698000,0.049013728623216624,92.81751983642579,84.26017753601074,0.03450206023727881
2018-11-08,GOOGL,54.356597900390625,55.03144402476314,53.846615069893794,54.985761480467865,33694000,0.02197539940991189,57.05105317118816,56.30561454642213,0.026446923610284785
2018-11-08,MSFT,104.30362701416016,104.73297442296276,103.51960316878562,104.35029815205829,25644100,0.021564324628199794,103.16622789979255,94.1791329869862,0.018147851932623724
2018-11-09,AAPL,48.6512336730957,49.01765697612966,48.1230104741023,48.908207415631644,137463200,-0.021097357166211306,52.14624246848458,45.60417421267059,0.021393702081674126
2018-11-09,AMZN,85.62149810791016,87.19599914550781,85.09349822998047,86.625,118044000,-0.012820512820512775,92.55259979248046,84.34530002593993,0.03449568864972962
2018-11-09,GOOGL,53.48213195800781,54.04474935157687,52.84850165956711,53.82973300484804,34860000,-0.021024142332383144,56.87290200070425,56.27991429840683,0.02663942350873177
2018-11-09,MSFT,102.2688980102539,104.02362328090153,101.51287393487654,103.4636051835473,32039200,-0.008497272975865444,103.15092061638798,94.2674254647646,0.018186383849876264
2018-11-12,AAPL,46.200469970703125,47.55196113045554,46.11005227310484,47.34971216392766,204542000,-0.031865720173703704,52.019076838956096,45.64147922157319,0.021796961271073813
2018-11-12,AMZN,81.84249877929688,85.42749786376953,81.50050354003906,84.91200256347656,136124000,-0.019774862182088793,92.24383987426758,84.41756504058839,0.03451750928954602
2018-11-12,GOOGL,52.108604431152344,53.33713456100917,51.66119355918507,53.28896671456189,34002000,-0.01004586610595759,56.69504878645467,56.25139353043241,0.026591551169030225
2018-11-12,MSFT,99.74881744384766,102.63291468993168,99.03012170481207,102.1288962436126,33621800,-0.01290027481225775,103.10854558988012,94.3397378589043,0.01828314067756534
2018-11-13,AAPL,45.738868713378906,46.91666232300983,45.553277169104916,45.59610794197945,187531600,-0.03703516118275707,51.84782890427019,45.675442967429206,0.022604981111856607
2018-11-13,AMZN,81.55850219726562,83.85299682617188,80.6875,82.4645004272461,118666000,-0.02882398321015711,91.86662994384766,84.47909503936768,0.03477361529284123
2018-11-13,GOOGL,52.039573669433594,52.9681703698477,51.663668268842876,52.379233850086486,25750000,-0.017071692707954278,56.52848768695657,56.220876492191856,0.026702230838514588
2018-11-13,MSFT,99.81413269042969,101.49418671912092,99.53412012514015,100.38348635110718,35374600,-0.01709026491720833,103.04694299006839,94.4118004359939,0.018462332221951015
2018-11-14,AAPL,44.446876525878906,46.27424098307071,44.239867729703725,46.13623632917074,243204000,0.011845931847485724,51.684632920800865,45.710536775137825,0.022592364346076744
2018-11-14,AMZN,79.95050048828125,83.6500015258789,79.85350036621094,82.81600189208984,129738000,0.004262457942783016,91.48483993530273,84.53035003662109,0.034815420874576626
2018-11-14,GOOGL,52.36781692504883,52.92447870260061,51.69893020551954,52.63696053800622,34666000,0.004920398199358411,56.38028990059311,56.1901360620499,0.02670794076626278
2018-11-14,MSFT,98.39866638183594,101.48270657158741,97.92996739528002,101.33271946303562,39495100,0.009456068387666328,103.00133868543304,94.48653603924154,0.018576069490944862
2018-11-15,AAPL,45.543758392333984,45.67700322291198,44.47065462981965,44.82518390668914,185915200,-0.028416978210523358,51.508304304364174,45.73872369645548,0.022916810491667695
2018-11-15,AMZN,80.97200012207031,81.24099731445312,77.32550048828125,79.05049896240234,168546000,-0.04546830133859869,91.05933990478516,84.5643525314331,0.0355293171532008
2018-11-15,GOOGL,53.185672760009766,53.57399330003422,51.707862643052565,52.21288241227538,41584000,-0.008056660593550813,56.23418751937562,56.15921681666864,0.02671614174420647
2018-11-15,MSFT,100.5640640258789,101.05151502834465,97.40503710018935,98.41742158265718,38505200,-0.028769561261423382,102.94894972563614,94.54190351772411,0.019198022436979496
2018-11-16,AAPL,46.04818344116211,46.39081505897768,45.0797767733839,45.327230924778966,147713200,0.011200110614937309,51.36278763930731,45.770792165135106,0.02310880141519886
2018-11-16,AMZN,79.67050170898438,80.7239990234375,78.65599822998047,79.375,121322000,0.004104984052687666,90.7081298828125,84.5918800354004,0.03553112781603827
2018-11-16,GOOGL,53.04762649536133,53.254698207707946,52.383702841328535,52.89666725043089,35366000,0.013096094422757831,56.12814885780081,56.143775817568596,0.02662334549415318
2018-11-16,MSFT,101.5108413696289,102.06390281720425,100.11412019951663,100.37659052391035,33502100,0.01990672900943391,102.93611787566635,94.61236522373716,0.019416547417019706
2018-11-19,AAPL,44.223201751708984,45.37482197028844,44.016196643218514,45.20826592721281,167701200,-0.0026245811874893166,51.219159869669475,45.810353249632726,0.02281318364318358
2018-11-19,AMZN,75.614501953125,79.05950164794922,75.16799926757812,78.85050201416016,155800000,-0.006607848640502012,90.31413986206054,84.63547756195068,0.03538216044959536
2018-11-19,GOOGL,51.01911163330078,53.03421628635743,50.79317286728606,52.805292129601725,45684000,-0.0017274268035935014,56.00816633787101,56.1345345414928,0.026547593518205133
2018-11-19,MSFT,98.0705795288086,101.76392271759103,97.06756397334888,101.4920764443832,44773900,0.01111300866716669,102.93420826249745,94.702594663089,0.019496154638385502
2018-11-20,AAPL,42.11031723022461,43.17866145130636,41.76054765610887,42.4410513056058,271300800,-0.061210368609633026,51.03412971914095,45.84108311790605,0.024907512451466468
2018-11-20,AMZN,74.77300262451172,76.73750305175781,71.0,71.875,217576000,-0.08846490302506227,89.82336990356445,84.6544875717163,0.03851891186130873
2018-11-20,GOOGL,51.169578552246094,51.512216572083716,49.767251759578734,50.01950971969448,54458000,-0.052755742796953164,55.845478377742005,56.127907741392555,0.02808007590946431
2018-11-20,MSFT,95.3427505493164,96.52387404206617,93.1304906779727,95.42712008897387,64052500,-0.059757929563426404,102.8098798405245,94.7794077723927,0.0222788681988449
2018-11-21,AAPL,42.06271743774414,42.89312311671695,42.007992664771145,42.764634447207605,124496800,0.007624296091814031,50.82270769392231,45.863749425693214,0.024896854683905977
2018-11-21,AMZN,75.83650207519531,77.5,75.75,77.14949798583984,114336000,0.0733843198029891,89.37235992431641,84.67798507690429,0.041269287450906605
2018-11-21,GOOGL,51.81413269042969,52.37426854035351,51.616990815363664,51.90748677113346,29698000,0.03774481321426504,55.709724665469636,56.1180606573896,0.029035769835939643
2018-11-21,MSFT,96.65510559082031,97.8924706293991,95.83956677947879,97.11442859519983,28130600,0.017681645476178565,102.67206900616264,94.84807132940082,0.02257677379416111
2018-11-23,AAPL,40.99437713623047,42.01989398446868,40.94917192107717,41.624915640839525,94496000,-0.026650965712685992,50.595225255482354,45.88399896682384,0.023944301762277277
2018-11-23,AMZN,75.10299682617188,76.80999755859375,75.09049987792969,75.8499984741211,54152000,-0.016843914032431684,88.88935989379883,84.69981506347656,0.039378443437530955
2018-11-23,GOOGL,51.15220260620117,51.79278494602068,51.07374137557679,51.32103632332067,14178000,-0.011297993493665559,55.5645260481898,56.11151329616825,0.027645343349888305
2018-11-23,MSFT,96.61760711669922,97.31127960220007,95.61459158904219,95.77394752526367,13823100,-0.01380310927353201,102.49456840798659,94.91362624553975,0.020571287000576085
2018-11-26,AAPL,41.54877471923828,41.62729477489528,40.51136383731913,41.458360655982794,179994000,-0.00400132906679862,50.3538363987546,45.90643930344223,0.0230823387612426
2018-11-26,AMZN,79.06649780273438,79.2405014038086,76.21099853515625,76.94999694824219,125154000,0.014502287359918542,88.43542984008789,84.74119255065918,0.03829439097098785
2018-11-26,GOOGL,52.43534851074219,52.487983073476805,51.6323844450814,51.84243775943093,31558000,0.010159604588368953,55.42151240916994,56.11601226146686,0.026760465735926373
2018-11-26,MSFT,99.80477905273438,99.954759033117,98.0330971767978,98.2299499239263,32336200,0.025643741979151313,102.34304033777471,95.00717175005575,0.02009274293434592
2018-11-27,AAPL,41.45835876464844,41.5844657368947,40.65888616156213,40.808784778569425,165549600,-0.015668151541337605,50.116528160370606,45.92394884202905,0.02303705252358635
2018-11-27,AMZN,79.07099914550781,79.88249969482422,77.90049743652344,78.79949951171875,115664000,0.024035121986041963,88.05668975830078,84.79402256011963,0.03864526507331169
2018-11-27,GOOGL,52.25360107421875,52.97264461056947,51.91692626059895,52.206925926200434,33048000,0.007030691119520149,55.29594852791247,56.11468888247836,0.026811010028587982
2018-11-27,MSFT,100.4328384399414,100.61094637917658,98.76427085693946,99.617299464885,29124500,0.014123488223633629,102.21309911646092,95.09641255529868,0.02028097054926869
2018-11-28,AAPL,43.052547454833984,43.135823663787434,41.62253625141104,42.05082582673446,184250000,0.030435629360306082,49.9247369453912,45.943608371478604,0.02407883329120011
2018-11-28,AMZN,83.88749694824219,84.07250213623047,80.06099700927734,80.69599914550781,169174000,0.02406740709700861,87.75195968627929,84.85102005004883,0.0389679261139766
2018-11-28,GOOGL,54.21556854248047,54.268703194965866,51.790294631860775,52.510827039531904,46042000,0.005821088063316715,55.19146921181037,56.11654110003562,0.026841714673468946
2018-11-28,MSFT,104.16366577148438,104.36051848842692,101.10774636418324,101.1358671592066,46788500,0.015244015873537187,102.1415306395792,95.19237072375876,0.020454399927528656
2018-11-29,AAPL,42.721832275390625,43.49513192749364,42.281644867317674,43.46182070309064,167080000,0.03355451049094782,49.75779837606949,45.96904009020929,0.024869133600746895
2018-11-29,AMZN,83.67849731445312,84.49949645996094,82.61650085449219,83.74949645996094,132264000,0.03783951307111488,87.48644958496094,84.91820503234864,0.039122335033655566
2018-11-29,GOOGL,54.3541145324707,54.630706454635245,53.72942148312216,53.80539740881542,31004000,0.024653398970633678,55.10662434443896,56.12379356261383,0.026869188890871157
2018-11-29,MSFT,103.29188537597656,104.16366578067273,102.20450028978394,103.42312052061651,28123200,0.022615649874335286,102.09965351678647,95.29978455126546,0.020564063114856836
2018-11-30,AAPL,42.49101638793945,42.90740835745708,42.122211345951015,42.897888793561336,158126000,-0.012975340204493535,49.571329773116716,45.98370825837609,0.024767219873604435
2018-11-30,AMZN,84.50849914550781,84.80000305175781,83.32499694824219,83.9749984741211,115236000,0.0026925775520090234,87.22736953735351,84.97135753631592,0.039094108944368496
2018-11-30,GOOGL,55.10245132446289,55.10245132446289,53.788019314758785,54.406256646407606,59668000,0.011167266975594226,55.02216687965291,56.126817712749514,0.02692557019630715
2018-11-30,MSFT,103.94805908203125,104.02305263516423,102.51384134931267,103.76995118128515,33665600,0.0033535118542424858,102.0790863972164,95.39643456923733,0.020398041605213104
2018-12-03,AAPL,43.97575759887695,44.004309032582015,43.11680020529711,43.8900996671115,163210000,0.023129596850908207,49.40214475293013,46.000312928714386,0.025303483916143187
2018-12-03,AMZN,88.61799621582031,88.91699981689453,86.5,88.4729995727539,137246000,0.05356357463964678,87.04260955810547,85.04938003540039,0.04021486465225674
2018-12-03,GOOGL,55.43565368652344,56.36126880199864,55.20573692020723,56.22024318350778,57532000,0.03334150608613795,54.95983682225577,56.13644631543805,0.027269199215304348
2018-12-03,MSFT,105.07293701171875,106.31967805182565,103.79808232804372,105.92597261340634,34732800,0.02077693405053882,102.0695316879784,95.49812490030158,0.020610499707998296
2018-12-04,AAPL,42.04131317138672,43.39756057342333,41.94137953446295,43.05492888645622,165377200,-0.01902868270953384,49.2350354183299,46.01310654705181,0.02530214028549667
2018-12-04,AMZN,83.41999816894531,88.51699829101562,83.25,87.80000305175781,173890000,-0.007606801218971504,86.89481964111329,85.1267575454712,0.04024177999620776
2018-12-04,GOOGL,52.759613037109375,55.33038318123331,52.675692485555366,55.268311296593296,45630000,-0.016932190844626827,54.913734838391235,56.14146918173642,0.027434846755892032
2018-12-04,MSFT,101.72643280029297,105.5885153242697,101.43584169461626,104.93233955281275,45197000,-0.009380447836150774,102.05821166026088,95.59933716797917,0.020702663370429586
2018-12-06,AAPL,41.572566986083984,41.58684269868823,40.549431891872544,40.868268242197985,172393600,-0.05078769610849576,49.01029840548385,46.014048931067755,0.026515632337155468
2018-12-06,AMZN,84.95950317382812,85.05249786376953,80.49250030517578,80.74349975585938,175788000,-0.08037019419849734,86.56678970336914,85.15922504425049,0.04266815372643511
2018-12-06,GOOGL,53.53476333618164,53.60130572771582,51.76695733708637,51.89209370649958,47436000,-0.061087764595800564,54.77543859781768,56.12555393149881,0.029459812215385017
2018-12-06,MSFT,102.35448455810547,102.40135016458811,98.42678485485214,99.19545088859985,49107400,-0.05467226489623345,101.89911269915989,95.6649215842683,0.022935740012075278
2018-12-07,AAPL,40.0902214050293,41.517851060130326,40.04501255171377,41.27991278428015,169126400,0.010072473334143517,48.78786654890915,46.01826166729564,0.025722804224893373
2018-12-07,AMZN,81.45649719238281,85.94650268554688,81.27300262451172,85.25350189208984,151522000,0.05585591595443806,86.30335968017579,85.21165256500244,0.04381227748572357
2018-12-07,GOOGL,51.970550537109375,53.87988222444343,51.6125195900565,53.2442667619824,42682000,0.026057400249268836,54.654810534690576,56.11389929409748,0.029585462365259593
2018-12-07,MSFT,98.2580795288086,102.59823064185017,97.77063560915693,101.5952148489105,45044900,0.024192278363709185,101.79416924523092,95.74680975354448,0.023342881489259202
2018-12-10,AAPL,40.35432815551758,40.470915572966724,38.862454329799945,39.25981076673073,248104000,-0.048936683275132675,48.511659413133785,46.010173111412506,0.026686914315548694
2018-12-10,AMZN,82.05149841308594,82.89949798583984,79.54350280761719,81.19200134277344,149896000,-0.04764027821938943,85.93395965576173,85.24377758026122,0.04408219294998328
2018-12-10,GOOGL,52.29829406738281,52.617094416433666,51.29620668889493,51.78980016082642,33652000,-0.027316867892234864,54.49882631067455,56.09509895401431,0.029459237367818025
2018-12-10,MSFT,100.85464477539062,101.22023656556001,97.38627512592001,98.23931071668359,40801500,-0.03303210822692504,101.6163209521441,95.8047435872315,0.02392728941553277
2018-12-11,AAPL,40.12352752685547,40.875409623836234,39.73568702462761,40.84448012074256,189126800,0.040363652372840786,48.262545834102255,46.00685395167098,0.028152926212500467
2018-12-11,AMZN,82.16200256347656,83.97350311279297,80.9800033569336,83.9000015258789,124894000,0.03335304141196049,85.60754974365234,85.28597759246826,0.044105146485655736
2018-12-11,GOOGL,52.718894958496094,53.15339816285614,52.145351334911595,52.98158284808099,33852000,0.02301191901790789,54.36261572453349,56.07898016083934,0.029247927834986028
2018-12-11,MSFT,101.79204559326172,104.00430544988359,100.71404361250224,102.92630346912411,42381900,0.04770995152803481,101.54322621750207,95.88240926316192,0.02541006087503623
2018-12-12,AAPL,40.23535919189453,40.90634316336405,40.21632369637525,40.544676009796696,142510800,-0.007340137763036658,47.99245061329828,45.99879932667111,0.02783482422229812
2018-12-12,AMZN,83.177001953125,85.24949645996094,83.01349639892578,83.44999694824219,131960000,-0.005363582472616701,85.25455963134766,85.32210258483887,0.044112997141894414
2018-12-12,GOOGL,53.31875991821289,54.21259284452468,53.231361456060775,53.48511212570508,28960000,0.009503854935174472,54.22762683041652,56.0624392642985,0.0280469158469372
2018-12-12,MSFT,102.25137329101562,104.30427000232322,102.21387651363288,103.94806134485563,36183000,0.009927082206328652,101.48011283874075,95.95898109739561,0.025146507698334562
2018-12-13,AAPL,40.6755485534668,41.06101103888062,40.34243641115861,40.566098976986986,127594400,0.000528379291651282,47.72610337745509,45.99066353393676,0.027330965127865606
2018-12-13,AMZN,82.91899871826172,84.60600280761719,82.07499694824219,84.0,105426000,0.006590809728836078,84.93456970214844,85.36222507476806,0.039323000965944266
2018-12-13,GOOGL,53.30931854248047,54.048225524488295,52.884748976627556,53.415091548646906,24986000,-0.0013091601433611322,54.09752426609624,56.05093612156597,0.02478567286741652
2018-12-13,MSFT,102.59820556640625,103.92931612708041,101.82953951250266,102.72007188037007,31333400,-0.01181349078182048,101.38217298263899,96.03357891690496,0.023981520516516128
2018-12-14,AAPL,39.374027252197266,40.23060654931838,39.32644032027947,40.21157105042123,162814800,-0.008739512437882735,47.439387291513306,45.981602469290465,0.02657727304844253
2018-12-14,AMZN,79.59549713134766,82.12850189208984,79.25,81.9000015258789,127344000,-0.02499998183477492,84.59086975097657,85.39332508087158,0.038441437072016034
2018-12-14,GOOGL,52.22529220581055,53.21893858533403,52.10909307090876,52.63794669939201,36358000,-0.014549162544205796,53.946585247437454,56.038640900507914,0.02343293156788286
2018-12-14,MSFT,99.39230346679688,102.4201019912443,98.89548369771853,101.47332805950741,47043100,-0.012137295058697428,101.2570580115602,96.10587753448452,0.023950864998041627
