Date,AAPL,AMZN,GOOGL,MSFT
2019-02-13,0.007583353126242587,0.026808000095890572,0.019828849752591804,0.012812851242214096
2019-02-14,-0.009802203016352706,-0.013661202438923437,-0.0070960174484957506,-0.011069675800715273
2019-02-15,0.009074368070282945,0.0020683197381856644,0.012711237207624126,0.015050696017193
2019-02-19,-0.008992556738554813,-0.016500125652127995,-0.01988941562528279,-0.0011123106857062748
2019-02-20,0.00872062663034967,0.018113640136961262,0.010961342233926086,0.004923040879753815
2019-02-21,0.0035633351669186464,-0.006226990120542508,-0.00894691538791137,-0.00890032614330638
2019-02-22,-0.0012805359033183361,0.0022533289612540752,-0.008115902178103318,0.02946656114640156
2019-02-25,0.015036907821928125,0.011056348022560725,0.011021002097295618,0.015538675469055407
2019-02-26,-0.0025841369932817493,-0.00942457601539104,-0.006738483030706011,-0.004474080177487183
2019-02-27,-0.002878181641867039,0.001352943776491422,-0.0003229426692296089,0.0038647265586027046
2019-02-28,0.006408188947038651,0.0043422764197165176,0.004479290874999986,0.003133711575171283
2019-03-01,-0.00022961631374329716,0.012157203277777473,0.010723800114317283,0.007586803753486304
2019-03-04,0.008090825970286764,0.01804691778232992,0.02083114387192464,0.0011514132971015556
2019-03-05,0.0014228489695740087,0.01065280812430447,0.001247195313868188,-0.006813226246440984
2019-03-06,-0.007218061135526033,-0.004098758356851695,0.013633281612494885,-0.0033851998022053076
2019-03-07,-0.004580605024380957,-0.016863509427012424,-0.009609473859272133,-0.0042012212414506145
2019-03-08,-0.02041723755810554,-0.03799995534111156,-0.022921120759219926,-0.02010757837418764
2019-03-11,0.030354654764988442,0.013784194124071059,0.015962565635964543,0.016764261035543848
2019-03-12,0.02569941719207991,0.0263694831724679,0.02630215083130505,0.016487895554912146
2019-03-13,0.012500047074089471,0.00838831160258624,0.01998642532908801,0.01161160638861869
2019-03-14,0.009053609226331139,0.004872204697331517,-0.0057301148239393696,0.003592088135769389
2019-03-15,0.0051657095129518105,0.006977341347205401,-0.0008506222778398298,0.006984809701161554
2019-03-18,0.005139404032739492,0.005695837952559124,-0.006936578845230579,0.007195979411958264
2019-03-19,0.013724306782029183,0.023827836460210472,0.0017063432358472852,0.016527589906346618
2019-03-20,-0.01125553717707739,0.00936980907173579,0.008122610878697811,-0.0059278978703120044
2019-03-21,0.020350984738873423,0.014870581687332685,0.015481999673566449,-0.0021293294720970968
2019-03-22,0.02799697723327732,0.007743818579218242,0.007254115301489561,0.020146587595666343
2019-03-25,-0.019606689850003356,-0.028936461119451584,-0.023835303961754928,-0.024602517410845293
2019-03-26,0.000783201412755341,0.020030811157052186,0.004693356059824572,0.0176733575042356
2019-03-27,-0.015183186957222428,-0.004947064427746506,-0.011010621561641454,-0.006238453863137483
2019-03-28,0.0010596374490141613,-0.007919795246070227,-0.013776100663764335,-0.0037325011908182493
2019-03-29,0.004657267102157636,0.009367258535266654,0.0039811605707626985,0.005364242497061467
2019-04-01,0.009534902483564034,0.007573110580652687,0.006236422016268062,0.007453392926308311
2019-04-02,-0.0028701082770639097,0.006060759666636217,0.010534375591467304,0.0009247465966362167
2019-04-03,0.011303558443046313,0.00866910372078622,0.010541232376858556,0.006719387253788511
2019-04-04,0.00796917151773835,-0.0033228663322304453,-0.0011627031872638582,0.002002237400278606
2019-04-05,0.008521907302484477,0.0045862271380072706,0.006612788838204153,-0.005911885278347406
2019-04-08,-0.00015280996976618777,0.0023127619710585634,-0.006716882633710952,0.0035180186992453955
2019-04-09,0.0198556491994879,0.006687638418891639,-0.007612882787977782,-0.009849026207729428
2019-04-10,-0.008187154119665307,-0.0024329033371330855,0.002662443858064689,0.009525689355678102
2019-04-11,0.010922262174580366,0.004182449691169099,0.003161493331232279,0.0065130348879798294
2019-04-12,-0.008215096009317246,-0.00016226959533294227,0.005558859133657501,0.0008294497783323251
2019-04-15,-0.0031124263724942036,-0.0034624507808282967,0.006967649758428118,0.0024866358970403457
2019-04-16,0.004431479925513182,0.005075991173096872,0.00482798083318392,0.0057881960211680905
2019-04-17,0.00040088206920918523,0.011688775915154492,0.005691026814280242,-0.0032886284489997974
2019-04-18,0.017941426834562124,-0.002242394129057801,0.0064673724432973145,0.007835741675748853
2019-04-22,-0.001427753298885226,-0.007165088278218379,-0.006690799775374456,0.0035191415432360706
2019-04-23,0.007888604940023747,0.019295041288126757,0.01614822039490793,0.012069740758739345
2019-04-24,0.01433240315070794,0.01787227670304281,0.011100985342728187,0.013618156363510492
2019-04-25,-0.0025559732317836925,-0.004155860009131485,-0.0002282035581411268,0.03394548912710471
2019-04-26,-0.009331412080758827,0.006259765087874181,0.0024246137993937378,-0.002768162560491061
2019-04-29,-0.002440116857437724,0.010368066683678956,0.005599138840300277,0.0015422691498216956
2019-04-30,-0.006555750491269219,-0.009697277828814355,-0.0701905747435998,-0.0006927545389426859
2019-05-01,0.03358599980659038,0.0015492007615085512,0.005770023780321543,0.005546300108519864
2019-05-02,-0.00019065407097207387,-0.010222044110448913,-0.020793392829757118,-0.01953555783150218
2019-05-03,0.0050040911634148255,0.01864289736529412,0.004101993644099355,-0.004844599011424644
2019-05-06,-0.03129631258249932,-0.015915802171555193,-0.004594895157239098,-0.007616120385727454
2019-05-07,0.00778345881942788,0.011475556167964251,0.011783456273918524,0.0005537069428014352
2019-05-08,-0.019331721206462094,-0.010886651935304248,-0.007185097757166137,-0.008065749970752711
2019-05-09,-0.007429480948693334,-0.009833878652676042,-0.012477649097379584,-0.009167730244506234
2019-05-10,-0.011076382926410555,-0.0010526155170641482,0.005367177356779607,0.004988575603745327
2019-05-13,-0.04918461500917204,-0.03237090144148924,-0.020190947372396795,-0.006404748388366688
2019-05-14,-0.006925648743598245,0.0016007703504794524,-0.0025496922605398042,-0.0019339256355788148
2019-05-15,-0.0007510159919620341,-0.006278873598578261,-0.01730688772180522,0.006861707398855499
2019-05-16,0.019541636609999857,0.03172404075476987,0.04390889906376261,0.02003877383902508
2019-05-17,-0.015691736179899718,0.0037699956374330768,0.0034049598173158113,0.012307772672458084
2019-05-20,-0.01824208189221599,-0.021320068881177434,-0.01941601798269499,-0.01395086181025107
2019-05-21,0.009263163005434505,0.011928637534386333,0.0012836355801841837,0.007192648701748183
2019-05-22,-0.0030233454236703317,-0.012273428404743214,-0.002797872960164205,-0.006356325133690888
2019-05-23,-0.026318632751895277,-0.008202903387285132,-0.004499411815702237,-0.0033169029323161237
2019-05-24,0.002224509123135654,-0.0003810979409245574,0.005174209786802164,0.005625941853811156
2019-05-28,-0.007103156118690057,-0.0017103999280566606,-0.009132009406369934,0.0005514498898797626
2019-05-29,-0.013972741071598738,-0.005254385314929277,-0.007691789402626492,-0.012600403925434156
2019-05-30,0.008672652042282403,0.0012999666303956658,-0.011079630965325049,-0.0009569950133316851
2019-05-31,-0.009665708551211849,-0.01943581706772024,-0.012953634163188177,-0.008222885512563116
2019-06-03,-0.003574826600615366,-0.0167596822438989,-0.03501146088620255,-0.0030590660063271047
2019-06-04,-0.0009111727225065147,-0.034528274634437084,-0.021032261604912783,-0.020750814697666264
2019-06-05,0.05038768381335834,0.029636842715415,0.01006232518185235,0.03026065749232143
2019-06-06,-0.006511940628607271,-0.006795899488399759,-0.00833179642553905,0.011924782737311679
2019-06-07,0.018735035434237934,0.014956460409741412,0.007713579543914939,0.021749475279611463
2019-06-10,0.028416912678816297,0.03305551960343922,0.02155020785978068,0.024846854717012867
2019-06-11,0.015900963376815458,0.03361690506361503,0.018560863947548745,0.011178457741350067
2019-06-12,-0.004670278921666493,-0.015542291254779239,-0.015533308536762824,-0.0185241073235346
2019-06-13,0.0038673748737028113,0.0068717144175634015,0.004407541929021264,0.004414007365771022
2019-06-14,-0.016179105188251053,-0.0014571182507125968,0.004637177892988564,0.002121465161552649
2019-06-17,0.007048062844038805,0.006706008803273766,-0.000587222152682032,0.0027976366677802122
2019-06-18,0.016329623984230768,0.01324274282536031,0.020567351259145106,0.011761794524753899
2019-06-19,0.018515562417127596,0.0034133752015439445,-0.003832649588241477,0.006036418621138573
2019-06-20,0.003455667704083565,0.013360638299574124,0.01305950620982399,0.01814800938394545
2019-06-21,-0.007835558221253591,-0.008912043002079484,-0.01055534664435498,-0.006329274883089986
2019-06-24,-0.0013079463130732938,-0.00179528281159258,0.009136119850973623,0.0030750673948372054
2019-06-25,-0.0005539703969291709,-0.0004287261178052004,-0.004392792036445603,0.0018245800829381764
2019-06-26,-0.0033260588554324677,-0.01012639436654561,-0.021594754120746296,-0.021128989217970462
2019-06-27,0.012741922840394437,0.005030414292794605,-0.003895558297313362,-0.0015633561345929081
2019-06-28,-0.008038252498272946,0.0037329480823304895,-0.0087601698751395,0.003206061422766693
2019-07-01,0.022599104719717378,0.007270443987512865,0.022102974998836178,0.01530739014627791
2019-07-02,-0.008662534743737904,-0.0018720974871377916,0.003442337148052532,-0.0037326859963942027
2019-07-03,0.009284154080049234,0.00860174090650112,0.012372764645408818,0.004995950389676818
2019-07-05,0.00034465382620485485,-0.0037657299187541238,0.0007779519687831637,-0.006286765737685496
2019-07-08,-0.01249104451551708,0.0028621899376648496,0.005806870230053107,0.003383882033440422
2019-07-09,-0.008016991681927599,0.0070729644369993405,-0.01381158733331278,-0.0029328574358046255
2019-07-10,0.01330292229095198,0.02500771243347688,0.019814092915531933,0.008309288390130343
2019-07-11,0.007233155372574185,0.014580420179011178,0.012222622517970905,0.007802700628306569
2019-07-12,-0.004230119631168039,-0.008565281941691927,-0.0028180133790672857,0.0047033915775398505
2019-07-15,0.00810080794536816,0.006537983275028969,0.002108670957182701,0.004249163211781148
2019-07-16,0.002450151244109522,-0.005352729473082629,0.0012136030899985162,-0.003442393378177311
2019-07-17,-0.0026394795115308733,-0.001755696508118909,0.0036539014414129767,-0.009067506032377382
2019-07-18,-0.00024491352610345185,-0.01347248312851057,-0.00775044670432079,-0.01561351903919117
2019-07-19,0.008774222924758712,0.005656512225387544,0.006409780388384911,0.034452385940879626
2019-07-22,-0.010399008750890948,-0.010079317410181532,-0.01205057340230975,-0.020040308386537253
2019-07-23,0.02361902795414106,0.012606921022137785,0.007027941850237696,0.017102424103339953
2019-07-24,-0.0037897393790298217,-0.013371842347480123,-0.009471337744324626,-0.0061536269360304985
2019-07-25,0.0058745779060460634,0.01609715912066978,0.005588822279100514,0.011015304910482193
2019-07-26,-0.006749655070408034,-0.02948530222543444,0.07818613249715645,-0.0004272748941106519
2019-07-29,0.004723331396965458,-0.006179181087021424,0.01180770063887815,0.00805022361191865
2019-07-30,0.001439002795068145,-0.02014508025016193,-0.012474910163257413,-0.009611664226438221
2019-07-31,0.036692832318799384,0.003696249464644863,-0.0017358499782255121,0.00135594514001669
2019-08-01,-0.011644130561981658,-0.013903343346098662,-0.005910848731846996,-0.0237298640766056
2019-08-02,-0.03913037464532021,-0.014238205115328695,-0.012015062162582524,0.007956191293564174
2019-08-05,-0.03668544647312644,-0.04056756901817593,-0.024962658321503794,-0.03468730228449923
2019-08-06,-0.008485429305451375,0.012433505377063225,-0.006351347580454969,0.0037510113522039035
2019-08-07,-0.0045846775025368824,-0.01017729339233664,-0.00662370286130165,-7.498654928683735e-05
2019-08-08,0.024512645451457482,0.018044092643562326,0.02472789815235954,0.021003060763626902
2019-08-09,0.00931476107817697,0.012707630627818878,0.011429246962699313,0.014714562846050105
2019-08-12,-0.00834573671858685,-0.01802129731281965,-0.01665846876320698,-0.011110025485718156
2019-08-13,0.007013374813267692,-0.007232757302339854,-0.004788164381629212,-0.0074414156607202075
2019-08-14,0.010645887401485199,0.0056140875162995485,0.0014647365084794473,0.0056158051478139015
2019-08-15,0.0014763396915202787,-0.00614603252410284,-0.006496329284145341,-0.01444696998087669
2019-08-16,0.004030536886174607,0.006116736381968524,0.010578426749356051,0.00364598036240249
2019-08-19,0.03103564968712713,0.014049925939694452,0.009349645860184497,0.022019831949718904
2019-08-20,0.0012345068145791505,-0.001969119684658849,0.0029534692669088702,0.0026112296053961703
2019-08-21,0.010005956615572353,0.002694948588097379,0.00039314947297697245,0.0024600912154584265
2019-08-22,0.0009386576067302865,0.004732397739801497,-0.0016892068748548539,0.000794083214864516
2019-08-23,-0.01763666994770474,-0.01913024736850588,-0.007228963525703347,-0.010601503768588483
2019-08-26,-0.017046241297026254,-0.014567517567525834,-0.02170157123772365,-0.016036152592028396
2019-08-27,0.009715324719575369,0.004991786864181558,0.02031136227266095,0.010371056405899859
2019-08-28,-0.01808903344406243,-0.011674061201173092,-0.015325404894231953,-0.0110708076273488
2019-08-29,0.02155799563159655,0.01595443334334945,0.018499883511520876,0.0175708584438945
2019-08-30,0.007961661992241353,0.008126695700299225,0.011741178757913584,0.013843606062584168
2019-09-03,-0.017748686255586676,-0.015293509439279873,-0.015412198589834558,-0.018253803019235404
2019-09-04,0.009494990367363565,0.019774011299435124,-0.002030629860843347,0.005050558352098333
2019-09-05,0.01732308507904534,0.009390622294840778,0.012047857178877575,0.013182900354445026
2019-09-06,0.009669953556558974,0.00892998620138874,0.012968615010987783,0.006613522213170686
2019-09-09,0.0036909163584837312,0.001512331867320249,-0.0017036546286492982,-0.003141860789770745
2019-09-10,-0.004561657946838937,-0.00991315668944126,-0.0091046329065948,-0.019987434123932557
2019-09-11,0.019685820232135054,-0.005820816982088917,0.006521230590716964,-0.006505936503337528
2019-09-12,0.03086154696884935,0.014066219542354208,0.016263885066158057,0.014274654465882941
2019-09-13,-0.021352245310597318,0.0023835240982963413,0.007061886967778985,-0.0005083357560429214
2019-09-16,-0.01031824603081033,-0.009766565822801665,-0.0013554075672391752,-0.014152593049417517
2019-09-17,0.01024205069631079,-0.009287180573832932,0.0009672153759479052,0.00831902971730325
2019-09-18,0.005000904993866406,0.005511666546622607,-0.0011286040849584067,0.0029203419372894057
2019-09-19,0.0042971890792375955,0.002190432051049296,0.0016906459676226948,0.021403824642995506
2019-09-20,-0.0028375267206759425,0.00037890985406097144,0.001071183677452403,0.005060595893561004
2019-09-23,-0.010976340950111796,-0.024542919410635577,-0.005730985892980267,-0.01262306516836409
2019-09-24,0.009499759699230115,0.007659019211047502,0.010949198254367909,0.008116094856275735
2019-09-25,-0.01122026543138177,-0.024153847543515794,-0.01934673634584627,-0.020376708411037225
2019-09-26,0.006634677693850843,0.008830547758904572,0.021488257160900526,0.014109577983623112
2019-09-27,0.002454643317395977,-0.008390130689823527,0.0005554922264903173,0.00509145614023554
2019-09-30,0.00163217161439011,-0.012019438719246378,-0.017886585657790666,-0.014983825676915363
2019-10-01,0.01887744081070064,0.011007596570490108,0.0015484237586038674,0.011662536184358974
2019-10-02,-0.008930613635079965,-0.010458212855031235,-0.02125982198138132,-0.024416633426105783
2019-10-03,-0.020756873627904904,-0.008531370494016643,-0.010998800880623882,-0.009540851461307231
2019-10-04,0.033008407712628474,0.007600711791765802,0.009253544459502105,0.013338003362902473
2019-10-07,0.0027921301771332008,0.003250190401130837,0.010642189242359601,0.0028517100962548447
2019-10-08,-0.001988684749940628,-0.005278272462838407,-0.006818533436344754,-0.0004371750773131122
2019-10-09,0.005358035217880142,-0.0016719655649859444,0.0021355987804145826,0.0027721117628307645
2019-10-10,0.0039643191794285215,0.003274018788184563,-0.0022725183193592624,0.0074929555291005645
2019-10-11,0.022024273138436135,0.01024788058372983,0.021216428557179867,0.011769993969042547
2019-10-14,0.008370890556037791,-0.00803823994622499,-0.008284113178328778,-0.0030690575248440988
2019-10-15,0.006343093403485156,0.0076522086017623,0.006269112883415584,0.002648758235578308
2019-10-16,-0.012775487777859307,0.017903199262101488,0.016627098089850634,0.005211828690527831
2019-10-17,0.007370342323176793,0.0130602291662274,0.007722525059509433,0.001136568765516266
2019-10-18,-0.0021269042141750516,-0.004837228628382206,0.0026291193269509794,-0.008442391118039683
2019-10-21,0.012489804785296377,-0.010146522953988213,-0.004774059627477789,-0.009373677365029032
2019-10-22,0.01532523596148927,0.01044832898819803,-0.0033795231116116042,0.003756390856669123
2019-10-23,0.003897696302414211,-0.015015504974050242,-0.0034311605466753603,-0.01503930404915399
2019-10-24,0.00995449800801329,0.005558329758250435,0.015239279888560331,0.018337244226571903
2019-10-25,-0.005521095882741633,-0.04152238969278488,-0.005646775428419737,-0.00035878432314273567
2019-10-28,0.017519319105977482,0.029754615344235402,0.018370559476953208,0.036313904004142694
2019-10-29,0.006264656748516506,0.01530269587710853,0.0007843238541571651,-0.0022158780163143987
2019-10-30,-0.016909785921946585,-0.008209333446246081,-0.016340083089071977,-0.003887022760598824
2019-10-31,0.010132510405828743,0.0089476260605037,0.0038640488656958016,0.009615294701081023
2019-11-01,0.009302692322456174,0.006768032794209233,0.00460328458229875,-0.004416608296987534
2019-11-04,0.03121734546306243,0.007270670125078649,0.008145068536329347,0.003951224510565732
2019-11-05,-0.0010881699553687563,0.004525252224013343,0.01182485818693646,0.0009665900880009293
2019-11-06,-0.001089183238621727,-0.004510348786417873,-0.0008596428485700969,-0.004138754781508491
2019-11-07,0.010697361656015092,0.001532487324869214,0.0032477801996195765,-0.0036709880043686027
2019-11-08,-0.00019309839826398,-0.008798318805947503,0.005593892216029461,0.0009733863636511852
2019-11-11,-0.0015072931451920457,-0.00553165130395572,0.001905446263977817,0.009445520499445248
2019-11-12,0.012581720994750745,-0.0018785130936799233,-0.00416422740421285,0.006467559017468094
2019-11-13,-0.0016054380730630147,-0.0007156238317266306,-0.004150759072564458,0.00314506670820891
2019-11-14,0.0100332830073524,-0.012383057813444731,0.0014073477681562085,0.001907724595640481
2019-11-15,-0.0002654792789010818,0.004921689620960512,0.015482889293831681,0.012991675614448805
2019-11-18,0.008040217955309181,-0.012357620473383513,0.013147700836367626,0.007654389006860551
2019-11-19,0.007900340169211928,0.01075190287183525,-0.004285739782390774,0.005397389080485038
2019-11-20,-0.008809009604679563,-0.004467889055730034,-0.011510161031961785,-0.00038790034257285555
2019-11-21,-0.006966968833894471,-0.003510287386623845,-0.00923470097473611,-0.0060539877104296425
2019-11-22,-0.004171450932107579,-0.0022834781809387694,0.0028861085769431583,0.004484412641455604
2019-11-25,0.0004571172806056012,0.008182793811021938,-0.005172489457883178,-0.00046621022332693496
2019-11-26,0.016100997668302197,0.01521179234399983,0.01053026605621521,0.009066400923359197
2019-11-27,-0.005094611596873966,0.011843238218228302,0.004206231408782957,0.006408611203174264
2019-11-29,0.0038403335481489442,0.009317011202373937,-0.006705103125788758,-0.0015098181439111569
2019-12-02,0.002513393178924739,-0.007360612601205574,-0.0030920120635612447,-0.0019068713437115914
2019-12-03,-0.03352415151526478,-0.024606530599266874,-0.01834848324937477,-0.028456327350589894
2019-12-04,0.010684972525698777,0.007960232821377922,0.021459917980114485,0.017967491783031697
2019-12-05,0.010418785462515512,-0.005924402158168918,0.01600193124369076,-0.0005996832019236065
2019-12-06,0.013988460748221243,-0.006974828147191081,0.0043331741656207345,0.00626456329545233
2019-12-09,0.009420765600788306,-0.0003083648697914665,0.00458440347174216,0.0005301891156739291
2019-12-10,-0.0051847754585223615,-0.0018620907555700894,0.0008067279386365644,0.0014560071912987915
2019-12-11,0.0007813671121292831,-0.0032791463251808928,0.006239080319052848,0.0016521101918549608
2019-12-12,-0.0038315191249277403,0.004782723007787926,-0.0037752193636252374,0.0007262325119172797
2019-12-13,0.013742674334734195,0.008571428571428674,0.0034917379787364755,0.00890208158440009
2019-12-16,0.020408225339892505,0.001133127185508176,0.005267485431132535,0.013790887617709524
2019-12-17,0.009277984787198212,0.0062308881936608,0.005468407365914807,0.002191842443937775
2019-12-18,0.0008224747750700256,0.009566898259117496,-0.003970769239784566,-0.0073978595868242625
2019-12-19,-0.001071985876720305,-0.008089023289413189,-0.0037507876802320705,-0.0019445471838491768
2019-12-20,0.009767577054307974,0.010738570798680458,0.008277050603588076,0.02175363856438306
2019-12-23,-0.006023676686615853,-0.0063124523592100745,-0.003205956358551254,0.004893479401362866
2019-12-24,0.014829236485159658,0.003103534515558337,-0.006270522499915443,-0.004047638919080776
2019-12-26,0.0004565206491602414,0.004013809901451282,-0.0027106880069701633,0.0005078778247995519
2019-12-27,0.022119259000385583,0.04548008959341954,0.012958835707068905,0.011995772407768612
2019-12-30,-0.005702206338986104,-0.004737394655793592,-0.005271132513707144,-0.0028851932651010603
2019-12-31,0.00162386394755476,-0.017075758017419118,-0.015492072919819466,-0.013963111486238966
2020-01-02,0.021764068467968967,0.017915326310700586,0.009447413944406069,0.012821240541532442
2020-01-03,0.0030715145053414883,-0.005600016276041675,-0.0003037745387935997,-0.002896903576618315
